算法子单编号,算法母单编号,交易日期,市场类别,资金账户名称,算法类型,算法实例,算法供应商,证券代码,委托类型,买卖方向,委托价格,委托数量,委托时间,成交价格,成交数量,委托时间,委托状态,手续费
1030835235072000006,20838434514000037,2022-06-14,2,ruizeng8,1,103,多策略,600521,1,1,19.73,600,2022-06-1494432212,19.73,600,2022-06-1494432212,0,1.050031
1030835235073000002,20838434515000046,2022-06-14,1,ruiyan1,1,103,多策略,000921,1,2,11.1,500,2022-06-1494433183,11.1,500,2022-06-1494433183,0,6.042285
1030835235073000003,20838434515000070,2022-06-14,1,ruifeng6,1,103,多策略,300476,1,1,16.61,200,2022-06-1494433200,16.61,200,2022-06-1494433200,0,0.294661
1030835235073000004,20838434514000034,2022-06-14,2,ruifeng6,1,103,多策略,600521,1,1,19.74,1200,2022-06-1494433209,19.74,1200,2022-06-1494433209,0,2.101126
1030835235075000000,20838434515000070,2022-06-14,1,ruifeng6,1,103,多策略,300476,1,1,16.61,2500,2022-06-1494435201,16.61,2500,2022-06-1494435201,0,3.683267
1030835235077000000,20838434516000029,2022-06-14,1,ruizeng8,1,103,多策略,002123,1,2,9.82,400,2022-06-1494437183,9.82,400,2022-06-1494437183,0,4.276414
1030835235077000003,20838434515000084,2022-06-14,2,ruiyan1,1,103,多策略,601390,1,1,6.14,1000,2022-06-1494437214,6.14,1000,2022-06-1494437214,0,0.544618
1030835235077000004,20838434515000086,2022-06-14,2,ruiding2,1,103,多策略,601390,1,1,6.14,1600,2022-06-1494437214,6.14,1600,2022-06-1494437214,0,0.871389
1030835235077000005,20838434515000087,2022-06-14,2,ruizeng8,1,103,多策略,601390,1,1,6.14,2000,2022-06-1494437214,6.14,2000,2022-06-1494437214,0,1.089236
1030835235078000000,20838434514000028,2022-06-14,1,ruiding2,1,103,多策略,002311,1,2,60.19,300,2022-06-1494438187,60.21,300,2022-06-1494438187,0,19.665188
1030835235078000001,20838434514000044,2022-06-14,1,ruiyan1,1,103,多策略,300369,1,1,10.15,600,2022-06-1494438196,10.15,600,2022-06-1494438196,0,0.540183
1030835235078000002,20838434515000085,2022-06-14,2,ruifeng6,1,103,多策略,601390,1,1,6.14,5400,2022-06-1494438211,6.14,5400,2022-06-1494438211,0,2.940937
1030835235079000000,20838434514000043,2022-06-14,1,ruiding2,1,103,多策略,300369,1,1,10.15,900,2022-06-1494439197,10.15,900,2022-06-1494439197,0,0.810275
1030835235079000001,20838434514000046,2022-06-14,1,ruizeng8,1,103,多策略,300369,1,1,10.15,1200,2022-06-1494439197,10.15,1200,2022-06-1494439197,0,1.080366
1030835235079000002,20838434514000034,2022-06-14,2,ruifeng6,1,103,多策略,600521,1,1,19.75,400,2022-06-1494439207,19.75,400,2022-06-1494439207,0,0.70073
1030835235080000000,20838434515000014,2022-06-14,1,ruizeng8,1,103,多策略,000935,1,1,20.6,800,2022-06-1494440181,20.6,800,2022-06-1494440181,0,1.461776
1030835235080000001,20838434514000022,2022-06-14,1,ruiyan1,1,103,多策略,002311,1,2,60.21,100,2022-06-1494440185,60.21,100,2022-06-1494440185,0,6.555063
1030835235080000003,20838434515000023,2022-06-14,2,ruiyan1,1,103,多策略,600879,1,2,6.38,1000,2022-06-1494440207,6.38,1000,2022-06-1494440207,0,6.945906
1030835235081000000,20838434516000027,2022-06-14,1,ruiyan1,1,103,多策略,002032,1,1,52.99,100,2022-06-1494441182,52.98,100,2022-06-1494441182,0,0.469933
1030835235081000001,20838434514000048,2022-06-14,1,ruifeng6,1,103,多策略,300369,1,1,10.15,3100,2022-06-1494441196,10.1484,3100,2022-06-1494441196,0,2.790506
1030835235081000002,20838434515000026,2022-06-14,2,ruiding2,1,103,多策略,600879,1,2,6.38,1500,2022-06-1494441208,6.38,1500,2022-06-1494441208,0,10.418859
1030835235081000003,20838434515000028,2022-06-14,2,ruizeng8,1,103,多策略,600879,1,2,6.38,1800,2022-06-1494441208,6.38,1800,2022-06-1494441208,0,12.502631
1030835235082000001,20838434515000025,2022-06-14,2,ruifeng6,1,103,多策略,600879,1,2,6.38,5000,2022-06-1494442209,6.38,5000,2022-06-1494442209,0,34.72953
1030835235083000000,20838434515000062,2022-06-14,1,ruiding2,1,103,多策略,002202,1,1,12.49,700,2022-06-1494443183,12.49,700,2022-06-1494443183,0,0.775504
1030835235083000001,20838434515000064,2022-06-14,1,ruiyan1,1,103,多策略,002202,1,1,12.49,400,2022-06-1494443183,12.49,400,2022-06-1494443183,0,0.443145
1030835235084000000,20838434515000052,2022-06-14,1,ruifeng6,1,103,多策略,002233,1,1,8.64,3800,2022-06-1494444184,8.64,3800,2022-06-1494444184,0,2.912198
1030835235087000000,20838434516000033,2022-06-14,1,ruifeng6,1,103,多策略,002032,1,1,52.99,400,2022-06-1494447186,52.9875,400,2022-06-1494447186,0,1.879997
1030835235087000001,20838434515000088,2022-06-14,1,ruiyan1,1,103,多策略,002555,1,1,21.36,200,2022-06-1494447192,21.35,200,2022-06-1494447192,0,0.378749
1030835235087000002,20838434515000089,2022-06-14,1,ruiding2,1,103,多策略,002555,1,1,21.36,400,2022-06-1494447193,21.35,400,2022-06-1494447193,0,0.757498
1030835235087000003,20838434515000090,2022-06-14,1,ruizeng8,1,103,多策略,002555,1,1,21.36,500,2022-06-1494447193,21.354,500,2022-06-1494447193,0,0.94705
1030835235087000005,20838434515000070,2022-06-14,1,ruifeng6,1,103,多策略,300476,1,1,16.6,1000,2022-06-1494447204,16.6,1000,2022-06-1494447204,0,1.47242
1030835235093000001,20838434515000092,2022-06-14,1,ruifeng6,1,103,多策略,002555,1,1,21.35,1500,2022-06-1494453191,21.35,1500,2022-06-1494453191,0,2.840618
1030835235296000012,20838434203000014,2022-06-14,1,ruiyan1,1,103,多策略,000883,1,1,5.43,3100,2022-06-1494816328,5.43,3100,2022-06-1494816328,0,1.493087
1030835235296000013,20838434203000098,2022-06-14,1,ruifeng6,1,103,多策略,000883,1,1,5.43,15800,2022-06-1494816328,5.43,15800,2022-06-1494816328,0,7.609928
1030835235296000014,20838434203000183,2022-06-14,1,ruiding2,1,103,多策略,000883,1,1,5.43,4900,2022-06-1494816328,5.43,4900,2022-06-1494816328,0,2.360041
1030835235296000015,20838434205000025,2022-06-14,1,ruizeng8,1,103,多策略,000883,1,1,5.43,6000,2022-06-1494816328,5.43,6000,2022-06-1494816328,0,2.889846
1030835235391000006,20838434203000007,2022-06-14,1,ruiyan1,1,103,多策略,000625,1,1,17.33,1000,2022-06-1494951376,17.33,1000,2022-06-1494951376,0,1.537171
1030835235391000007,20838434203000084,2022-06-14,1,ruifeng6,1,103,多策略,000625,1,1,17.33,4900,2022-06-1494951376,17.33,4900,2022-06-1494951376,0,7.532138
1030835235391000008,20838434203000176,2022-06-14,1,ruiding2,1,103,多策略,000625,1,1,17.33,1500,2022-06-1494951376,17.33,1500,2022-06-1494951376,0,2.305756
1030835235391000009,20838434205000008,2022-06-14,1,ruizeng8,1,103,多策略,000625,1,1,17.33,1900,2022-06-1494951376,17.33,1900,2022-06-1494951376,0,2.920625
1030835235436000009,20838434203000032,2022-06-14,1,ruiyan1,1,103,多策略,002497,1,1,32.4,500,2022-06-1495036612,32.4,500,2022-06-1495036612,0,1.43694
1030835235436000010,20838434203000116,2022-06-14,1,ruifeng6,1,103,多策略,002497,1,1,32.4,2600,2022-06-1495036612,32.4,2600,2022-06-1495036612,0,7.472088
1030835235436000011,20838434204000000,2022-06-14,1,ruiding2,1,103,多策略,002497,1,1,32.4,800,2022-06-1495036612,32.4,800,2022-06-1495036612,0,2.299104
1030835235436000012,20838434205000061,2022-06-14,1,ruizeng8,1,103,多策略,002497,1,1,32.4,1000,2022-06-1495036612,32.4,1000,2022-06-1495036612,0,2.87388
1030835235497000005,20838434203000007,2022-06-14,1,ruiyan1,1,103,多策略,000625,1,2,17.25,300,2022-06-1495137340,17.25,300,2022-06-1495137340,0,5.634023
1030835235497000006,20838434203000084,2022-06-14,1,ruifeng6,1,103,多策略,000625,1,2,17.25,1400,2022-06-1495137340,17.25,1400,2022-06-1495137340,0,26.292105
1030835235497000007,20838434203000176,2022-06-14,1,ruiding2,1,103,多策略,000625,1,2,17.25,500,2022-06-1495137341,17.25,500,2022-06-1495137341,0,9.390038
1030835235497000008,20838434205000008,2022-06-14,1,ruizeng8,1,103,多策略,000625,1,2,17.25,600,2022-06-1495137341,17.25,600,2022-06-1495137341,0,11.268045
1030835235512000008,20838434203000007,2022-06-14,1,ruiyan1,1,103,多策略,000625,1,2,17.24,700,2022-06-1495152247,17.24,700,2022-06-1495152247,0,13.138432
1030835235512000009,20838434203000084,2022-06-14,1,ruifeng6,1,103,多策略,000625,1,2,17.24,3500,2022-06-1495152248,17.24,3500,2022-06-1495152248,0,65.692158
1030835235512000010,20838434203000176,2022-06-14,1,ruiding2,1,103,多策略,000625,1,2,17.24,1000,2022-06-1495152248,17.24,1000,2022-06-1495152248,0,18.769188
1030835235512000011,20838434205000008,2022-06-14,1,ruizeng8,1,103,多策略,000625,1,2,17.24,1300,2022-06-1495152248,17.24,1300,2022-06-1495152248,0,24.399944
1030835235518000004,20838434203000032,2022-06-14,1,ruiyan1,1,103,多策略,002497,1,2,32.41,200,2022-06-1495158953,32.41,200,2022-06-1495158953,0,7.056953
1030835235518000005,20838434203000116,2022-06-14,1,ruifeng6,1,103,多策略,002497,1,2,32.41,700,2022-06-1495158953,32.41,700,2022-06-1495158953,0,24.699337
1030835235518000006,20838434204000000,2022-06-14,1,ruiding2,1,103,多策略,002497,1,2,32.41,300,2022-06-1495158953,32.41,300,2022-06-1495158953,0,10.58543
1030835235518000007,20838434205000061,2022-06-14,1,ruizeng8,1,103,多策略,002497,1,2,32.41,300,2022-06-1495158953,32.41,300,2022-06-1495158953,0,10.58543
1030835235580000003,20838434203000032,2022-06-14,1,ruiyan1,1,103,多策略,002497,1,2,32.42,300,2022-06-1495300087,32.42,300,2022-06-1495300087,0,10.588696
1030835235580000004,20838434203000116,2022-06-14,1,ruifeng6,1,103,多策略,002497,1,2,32.42,1900,2022-06-1495300087,32.42,1900,2022-06-1495300087,0,67.061743
1030835235580000005,20838434204000000,2022-06-14,1,ruiding2,1,103,多策略,002497,1,2,32.42,500,2022-06-1495300087,32.42,500,2022-06-1495300087,0,17.647827
1030835235580000006,20838434205000061,2022-06-14,1,ruizeng8,1,103,多策略,002497,1,2,32.42,700,2022-06-1495300087,32.42,700,2022-06-1495300087,0,24.706958
1030835235583000005,20838434203000014,2022-06-14,1,ruiyan1,1,103,多策略,000883,1,2,5.61,2900,2022-06-1495303888,0.0,0,2022-06-1495303888,0,0.0
1030835235583000006,20838434203000098,2022-06-14,1,ruifeng6,1,103,多策略,000883,1,2,5.61,14400,2022-06-1495303888,0.0,0,2022-06-1495303888,0,0.0
1030835235583000007,20838434203000183,2022-06-14,1,ruiding2,1,103,多策略,000883,1,2,5.61,4500,2022-06-1495303888,0.0,0,2022-06-1495303888,0,0.0
1030835235583000008,20838434205000025,2022-06-14,1,ruizeng8,1,103,多策略,000883,1,2,5.61,5500,2022-06-1495303888,0.0,0,2022-06-1495303888,0,0.0
1030835235584000000,20838434203000014,2022-06-14,1,ruiyan1,1,103,多策略,000883,1,2,5.59,200,2022-06-1495304287,5.59,200,2022-06-1495304287,0,1.217167
1030835235584000001,20838434203000098,2022-06-14,1,ruifeng6,1,103,多策略,000883,1,2,5.59,1400,2022-06-1495304287,5.59,1400,2022-06-1495304287,0,8.520166
1030835235584000002,20838434203000183,2022-06-14,1,ruiding2,1,103,多策略,000883,1,2,5.59,400,2022-06-1495304287,5.59,400,2022-06-1495304287,0,2.434333
1030835235584000003,20838434205000025,2022-06-14,1,ruizeng8,1,103,多策略,000883,1,2,5.59,500,2022-06-1495304288,5.59,500,2022-06-1495304288,0,3.042917
1030835240767000003,20838434203000014,2022-06-14,1,ruiyan1,1,103,多策略,000883,1,2,5.34,2900,2022-06-14111927772,5.34,2900,2022-06-14111927772,0,16.859608
1030835240767000004,20838434203000098,2022-06-14,1,ruifeng6,1,103,多策略,000883,1,2,5.34,14400,2022-06-14111927772,5.34,14400,2022-06-14111927772,0,83.716675
1030835240767000005,20838434203000183,2022-06-14,1,ruiding2,1,103,多策略,000883,1,2,5.34,4500,2022-06-14111927772,5.34,4500,2022-06-14111927772,0,26.161461
1030835240767000006,20838434205000025,2022-06-14,1,ruizeng8,1,103,多策略,000883,1,2,5.34,5500,2022-06-14111927772,5.34,5500,2022-06-14111927772,0,31.975119
1030835247143000000,20838447141000023,2022-06-14,1,ruiyan1,1,103,多策略,000536,1,1,1.92,100,2022-06-14130543028,0.0,0,2022-06-14130543028,0,0.0
1030835247143000001,20838447141000029,2022-06-14,1,ruiding2,1,103,多策略,000536,1,1,1.92,100,2022-06-14130543028,0.0,0,2022-06-14130543028,0,0.0
1030835247143000002,20838447141000017,2022-06-14,1,ruizeng8,1,103,多策略,000976,1,1,4.13,100,2022-06-14130543035,0.0,0,2022-06-14130543035,0,0.0
1030835247143000003,20838447141000032,2022-06-14,1,ruiding2,1,103,多策略,000976,1,1,4.13,100,2022-06-14130543035,0.0,0,2022-06-14130543035,0,0.0
1030835247143000004,20838447140000000,2022-06-14,1,ruiyan1,1,103,多策略,002807,1,2,4.29,100,2022-06-14130543049,4.29,100,2022-06-14130543049,0,0.467052
1030835247143000005,20838447141000005,2022-06-14,1,ruiding2,1,103,多策略,002807,1,2,4.29,200,2022-06-14130543049,4.29,200,2022-06-14130543049,0,0.934105
1030835247143000006,20838447141000011,2022-06-14,1,ruizeng8,1,103,多策略,002807,1,2,4.29,300,2022-06-14130543049,4.29,300,2022-06-14130543049,0,1.401157
1030835247144000000,20838447141000016,2022-06-14,1,ruiyan1,1,103,多策略,000750,1,2,3.57,100,2022-06-14130544034,0.0,0,2022-06-14130544034,0,0.0
1030835247144000004,20838447141000007,2022-06-14,1,ruiding2,1,103,多策略,002195,1,1,2.19,100,2022-06-14130544043,0.0,0,2022-06-14130544043,0,0.0
1030835247144000005,20838447141000038,2022-06-14,1,ruiding2,1,103,多策略,002344,1,2,4.45,100,2022-06-14130544046,4.45,100,2022-06-14130544046,0,0.484471
1030835247144000006,20838447141000024,2022-06-14,1,ruiyan1,1,103,多策略,002505,1,2,3.05,100,2022-06-14130544049,3.05,100,2022-06-14130544049,0,0.332054
1030835247144000007,20838447141000033,2022-06-14,1,ruiding2,1,103,多策略,002505,1,2,3.05,100,2022-06-14130544049,3.05,100,2022-06-14130544049,0,0.332054
1030835247144000009,20838447141000048,2022-06-14,2,ruiyan1,1,103,多策略,600050,1,2,3.43,100,2022-06-14130544075,0.0,0,2022-06-14130544075,0,0.0
1030835247144000010,20838447141000055,2022-06-14,2,ruiding2,1,103,多策略,600050,1,2,3.43,100,2022-06-14130544076,0.0,0,2022-06-14130544076,0,0.0
1030835247144000011,20838447141000047,2022-06-14,2,ruiyan1,1,103,多策略,600094,1,2,3.62,100,2022-06-14130544076,3.62,100,2022-06-14130544076,0,0.394109
1030835247144000012,20838447141000053,2022-06-14,2,ruiding2,1,103,多策略,600094,1,2,3.62,100,2022-06-14130544076,3.62,100,2022-06-14130544076,0,0.394109
1030835247144000013,20838447141000060,2022-06-14,2,ruizeng8,1,103,多策略,600094,1,2,3.62,100,2022-06-14130544076,3.62,100,2022-06-14130544076,0,0.394109
1030835247144000014,20838447141000051,2022-06-14,2,ruiding2,1,103,多策略,600705,1,2,3.46,100,2022-06-14130544086,0.0,0,2022-06-14130544086,0,0.0
1030835247151000000,20838447148000129,2022-06-14,1,ruifeng6,1,103,多策略,000536,1,1,1.92,400,2022-06-14130551034,0.0,0,2022-06-14130551034,0,0.0
1030835247151000001,20838447148000131,2022-06-14,1,ruizeng8,1,103,多策略,000536,1,1,1.92,100,2022-06-14130551034,0.0,0,2022-06-14130551034,0,0.0
1030835247151000004,20838447148000254,2022-06-14,1,ruizeng8,1,103,多策略,000750,1,2,3.57,100,2022-06-14130551039,0.0,0,2022-06-14130551039,0,0.0
1030835247151000005,20838447148000257,2022-06-14,1,ruifeng6,1,103,多策略,000750,1,2,3.57,300,2022-06-14130551039,0.0,0,2022-06-14130551039,0,0.0
1030835247151000006,20838447148000267,2022-06-14,1,ruifeng6,1,103,多策略,000976,1,1,4.13,200,2022-06-14130551045,0.0,0,2022-06-14130551045,0,0.0
1030835247151000007,20838447148000218,2022-06-14,1,ruifeng6,1,103,多策略,002195,1,1,2.19,300,2022-06-14130551050,0.0,0,2022-06-14130551050,0,0.0
1030835247151000008,20838447148000227,2022-06-14,1,ruizeng8,1,103,多策略,002195,1,1,2.19,100,2022-06-14130551050,0.0,0,2022-06-14130551050,0,0.0
1030835247151000009,20838447148000266,2022-06-14,1,ruifeng6,1,103,多策略,002344,1,2,4.45,100,2022-06-14130551054,4.45,100,2022-06-14130551054,0,0.484471
1030835247151000010,20838447148000112,2022-06-14,1,ruifeng6,1,103,多策略,002505,1,2,3.05,400,2022-06-14130551057,3.05,400,2022-06-14130551057,0,1.328214
1030835247151000011,20838447148000114,2022-06-14,1,ruizeng8,1,103,多策略,002505,1,2,3.05,100,2022-06-14130551057,3.05,100,2022-06-14130551057,0,0.332054
1030835247151000012,20838447148000048,2022-06-14,1,ruifeng6,1,103,多策略,002807,1,2,4.29,600,2022-06-14130551063,4.29,600,2022-06-14130551063,0,2.802314
1030835247151000019,20838447148000253,2022-06-14,2,ruizeng8,1,103,多策略,600050,1,2,3.43,100,2022-06-14130551093,0.0,0,2022-06-14130551093,0,0.0
1030835247151000020,20838447148000256,2022-06-14,2,ruifeng6,1,103,多策略,600050,1,2,3.43,100,2022-06-14130551093,0.0,0,2022-06-14130551093,0,0.0
1030835247151000021,20838447148000262,2022-06-14,2,ruifeng6,1,103,多策略,600094,1,2,3.62,500,2022-06-14130551095,3.62,500,2022-06-14130551095,0,1.970547
1030835247151000025,20838447148000272,2022-06-14,2,ruizeng8,1,103,多策略,600705,1,2,3.46,100,2022-06-14130551110,0.0,0,2022-06-14130551110,0,0.0
1030835247151000026,20838447148000273,2022-06-14,2,ruifeng6,1,103,多策略,600705,1,2,3.46,300,2022-06-14130551110,0.0,0,2022-06-14130551110,0,0.0
1030835247153000011,20838447141000025,2022-06-14,1,ruiding2,1,103,多策略,300226,1,1,21.65,100,2022-06-14130553069,0.0,0,2022-06-14130553069,0,0.0
1030835247158000000,20838447141000007,2022-06-14,1,ruiding2,1,103,多策略,002195,1,1,2.2,100,2022-06-14130558053,2.2,100,2022-06-14130558053,0,0.019514
1030835247165000000,20838447148000218,2022-06-14,1,ruifeng6,1,103,多策略,002195,1,1,2.2,300,2022-06-14130605047,2.2,300,2022-06-14130605047,0,0.058542
1030835247165000001,20838447148000227,2022-06-14,1,ruizeng8,1,103,多策略,002195,1,1,2.2,100,2022-06-14130605047,2.2,100,2022-06-14130605047,0,0.019514
1030835247166000004,20838447141000045,2022-06-14,1,ruiyan1,1,103,多策略,002145,1,1,7.34,100,2022-06-14130606043,7.34,100,2022-06-14130606043,0,0.065106
1030835247166000005,20838447141000059,2022-06-14,1,ruizeng8,1,103,多策略,002145,1,1,7.34,100,2022-06-14130606043,7.34,100,2022-06-14130606043,0,0.065106
1030835247166000006,20838447148000233,2022-06-14,1,ruifeng6,1,103,多策略,002145,1,1,7.34,300,2022-06-14130606043,7.34,300,2022-06-14130606043,0,0.195317
1030835247169000003,20838447141000025,2022-06-14,1,ruiding2,1,103,多策略,300226,1,1,21.69,100,2022-06-14130609072,0.0,0,2022-06-14130609072,0,0.0
1030835247206000010,20838447141000027,2022-06-14,2,ruiyan1,1,103,多策略,600499,1,2,16.71,100,2022-06-14130646094,16.71,100,2022-06-14130646094,0,1.819218
1030835247210000010,20838447141000020,2022-06-14,2,ruiyan1,1,103,多策略,600123,1,2,18.68,100,2022-06-14130650090,18.68,100,2022-06-14130650090,0,2.033692
1030835247210000011,20838447141000026,2022-06-14,2,ruiding2,1,103,多策略,600123,1,2,18.68,100,2022-06-14130650090,18.68,100,2022-06-14130650090,0,2.033692
1030835247211000001,20838447148000042,2022-06-14,2,ruifeng6,1,103,多策略,600123,1,2,18.68,100,2022-06-14130651085,18.68,100,2022-06-14130651085,0,2.033692
1030835247219000002,20838447141000062,2022-06-14,2,ruiding2,1,103,多策略,603806,1,1,70.33,100,2022-06-14130659110,70.33,100,2022-06-14130659110,0,0.623827
1030835247221000002,20838447148000229,2022-06-14,2,ruifeng6,1,103,多策略,603588,1,1,14.41,200,2022-06-14130701109,14.41,200,2022-06-14130701109,0,0.255633
1030835247227000000,20838447148000116,2022-06-14,1,ruifeng6,1,103,多策略,002389,1,1,17.35,100,2022-06-14130707053,17.35,100,2022-06-14130707053,0,0.153895
1030835247246000004,20838447148000128,2022-06-14,2,ruifeng6,1,103,多策略,603308,1,1,14.76,100,2022-06-14130726110,0.0,0,2022-06-14130726110,0,0.0
1030835247252000010,20838447148000137,2022-06-14,2,ruifeng6,1,103,多策略,600406,1,1,31.73,100,2022-06-14130732099,0.0,0,2022-06-14130732099,0,0.0
1030835247252000011,20838447148000140,2022-06-14,2,ruizeng8,1,103,多策略,600406,1,1,31.73,100,2022-06-14130732099,0.0,0,2022-06-14130732099,0,0.0
1030835247255000024,20838447148000265,2022-06-14,1,ruifeng6,1,103,多策略,300476,1,1,16.34,100,2022-06-14130735078,16.34,100,2022-06-14130735078,0,0.144936
1030835247255000025,20838447148000271,2022-06-14,1,ruizeng8,1,103,多策略,300476,1,1,16.34,100,2022-06-14130735078,16.34,100,2022-06-14130735078,0,0.144936
1030835247255000030,20838447148000133,2022-06-14,2,ruifeng6,1,103,多策略,600522,1,1,17.99,100,2022-06-14130735096,17.99,100,2022-06-14130735096,0,0.159571
1030835247260000001,20838447148000128,2022-06-14,2,ruifeng6,1,103,多策略,603308,1,1,14.79,100,2022-06-14130740121,14.79,100,2022-06-14130740121,0,0.131187
1030835247267000005,20838447148000137,2022-06-14,2,ruifeng6,1,103,多策略,600406,1,1,31.82,100,2022-06-14130747094,31.82,100,2022-06-14130747094,0,0.282243
1030835247267000006,20838447148000140,2022-06-14,2,ruizeng8,1,103,多策略,600406,1,1,31.82,100,2022-06-14130747094,31.82,100,2022-06-14130747094,0,0.282243
1030835247270000003,20838447148000277,2022-06-14,1,ruifeng6,1,103,多策略,002245,1,2,22.66,100,2022-06-14130750056,22.66,100,2022-06-14130750056,0,2.466994
1030835247277000000,20838447141000017,2022-06-14,1,ruizeng8,1,103,多策略,000976,1,1,4.14,100,2022-06-14130757053,4.14,100,2022-06-14130757053,0,0.036722
1030835247277000001,20838447141000032,2022-06-14,1,ruiding2,1,103,多策略,000976,1,1,4.14,100,2022-06-14130757053,4.14,100,2022-06-14130757053,0,0.036722
1030835247277000002,20838447148000267,2022-06-14,1,ruifeng6,1,103,多策略,000976,1,1,4.14,200,2022-06-14130757053,4.14,200,2022-06-14130757053,0,0.073444
1030835247284000004,20838447148000276,2022-06-14,2,ruifeng6,1,103,多策略,600459,1,1,17.8,100,2022-06-14130804094,17.8,100,2022-06-14130804094,0,0.157886
1030835247287000002,20838447141000025,2022-06-14,1,ruiding2,1,103,多策略,300226,1,1,21.8,100,2022-06-14130807068,21.8,100,2022-06-14130807068,0,0.193366
1030835247294000000,20838447148000120,2022-06-14,1,ruizeng8,1,103,多策略,000034,1,1,14.85,100,2022-06-14130814037,14.85,100,2022-06-14130814037,0,0.131719
1030835247327000000,20838447148000139,2022-06-14,1,ruizeng8,1,103,多策略,000028,1,2,29.1,100,2022-06-14130847039,29.1,100,2022-06-14130847039,0,3.168117
1030835247330000012,20838447141000028,2022-06-14,2,ruiding2,1,103,多策略,600685,1,2,16.28,100,2022-06-14130850106,16.28,100,2022-06-14130850106,0,1.772404
1030835247333000004,20838447141000001,2022-06-14,2,ruiyan1,1,103,多策略,600258,1,2,21.2,100,2022-06-14130853097,0.0,0,2022-06-14130853097,0,0.0
1030835247333000005,20838447148000136,2022-06-14,2,ruifeng6,1,103,多策略,600258,1,2,21.2,200,2022-06-14130853097,0.0,0,2022-06-14130853097,0,0.0
1030835247333000006,20838447148000138,2022-06-14,2,ruizeng8,1,103,多策略,600258,1,2,21.2,100,2022-06-14130853097,0.0,0,2022-06-14130853097,0,0.0
1030835247341000001,20838447141000000,2022-06-14,1,ruiyan1,1,103,多策略,300369,1,1,9.99,100,2022-06-14130901074,9.99,100,2022-06-14130901074,0,0.088611
1030835247341000002,20838447141000004,2022-06-14,1,ruiding2,1,103,多策略,300369,1,1,9.99,100,2022-06-14130901074,9.99,100,2022-06-14130901074,0,0.088611
1030835247345000001,20838447148000214,2022-06-14,1,ruifeng6,1,103,多策略,300369,1,1,9.99,200,2022-06-14130905073,9.99,200,2022-06-14130905073,0,0.177223
1030835247345000002,20838447148000223,2022-06-14,1,ruizeng8,1,103,多策略,300369,1,1,9.99,100,2022-06-14130905073,9.99,100,2022-06-14130905073,0,0.088611
1030835247351000013,20838447148000132,2022-06-14,2,ruifeng6,1,103,多策略,600141,1,2,44.94,100,2022-06-14130911089,0.0,0,2022-06-14130911089,0,0.0
1030835247352000000,20838447141000046,2022-06-14,1,ruiyan1,1,103,多策略,002051,1,2,8.64,100,2022-06-14130912051,8.64,100,2022-06-14130912051,0,0.940637
1030835247352000001,20838447148000046,2022-06-14,1,ruifeng6,1,103,多策略,002051,1,2,8.64,100,2022-06-14130912051,8.64,100,2022-06-14130912051,0,0.940637
1030835247359000000,20838447141000042,2022-06-14,1,ruiyan1,1,103,多策略,002216,1,2,18.78,100,2022-06-14130919053,0.0,0,2022-06-14130919053,0,0.0
1030835247359000001,20838447141000049,2022-06-14,1,ruiding2,1,103,多策略,002216,1,2,18.78,100,2022-06-14130919053,0.0,0,2022-06-14130919053,0,0.0
1030835247359000002,20838447147000049,2022-06-14,1,ruifeng6,1,103,多策略,002216,1,2,18.78,100,2022-06-14130919054,0.0,0,2022-06-14130919054,0,0.0
1030835247359000003,20838447147000050,2022-06-14,1,ruizeng8,1,103,多策略,002216,1,2,18.78,100,2022-06-14130919054,0.0,0,2022-06-14130919054,0,0.0
1030835247362000002,20838447141000051,2022-06-14,2,ruiding2,1,103,多策略,600705,1,2,3.45,100,2022-06-14130922104,3.45,100,2022-06-14130922104,0,0.375602
1030835247362000003,20838447148000272,2022-06-14,2,ruizeng8,1,103,多策略,600705,1,2,3.45,100,2022-06-14130922104,3.45,100,2022-06-14130922104,0,0.375602
1030835247362000004,20838447148000273,2022-06-14,2,ruifeng6,1,103,多策略,600705,1,2,3.45,300,2022-06-14130922104,3.45,300,2022-06-14130922104,0,1.126805
1030835247364000011,20838447141000036,2022-06-14,2,ruiyan1,1,103,多策略,601225,1,2,21.67,100,2022-06-14130924112,21.67,100,2022-06-14130924112,0,2.359213
1030835247364000012,20838447141000040,2022-06-14,2,ruizeng8,1,103,多策略,601225,1,2,21.67,100,2022-06-14130924112,21.67,100,2022-06-14130924112,0,2.359213
1030835247364000013,20838447148000113,2022-06-14,2,ruifeng6,1,103,多策略,601225,1,2,21.67,200,2022-06-14130924112,21.67,200,2022-06-14130924112,0,4.718426
1030835247366000000,20838447141000002,2022-06-14,1,ruiyan1,1,103,多策略,002276,1,2,7.75,100,2022-06-14130926057,7.75,100,2022-06-14130926057,0,0.843743
1030835247366000001,20838447141000008,2022-06-14,1,ruiding2,1,103,多策略,002276,1,2,7.75,100,2022-06-14130926057,7.75,100,2022-06-14130926057,0,0.843743
1030835247366000002,20838447148000038,2022-06-14,1,ruizeng8,1,103,多策略,002276,1,2,7.75,200,2022-06-14130926058,7.75,200,2022-06-14130926058,0,1.687485
1030835247366000003,20838447148000040,2022-06-14,1,ruifeng6,1,103,多策略,002276,1,2,7.75,600,2022-06-14130926058,7.75,600,2022-06-14130926058,0,5.062455
