算法母单编号,交易日期,资金账户名称,算法类型,算法实例,算法供应商,任务数,证券代码,市场类别,买卖方向1,买卖方向2,开始时间,结束时间,下单时间
6880872434086000838,20230614,7027,0,103,多策略,24400,600082,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000839,20230614,7027,0,103,多策略,8100,600095,2,1,,20230614093000,20230614140000,20230614093000
6880872434086000840,20230614,7027,0,103,多策略,200,600098,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000841,20230614,7027,0,103,多策略,300,600105,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000842,20230614,7027,0,103,多策略,6100,600107,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000843,20230614,7027,0,103,多策略,200,600109,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000844,20230614,7027,0,103,多策略,100,600115,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000845,20230614,7027,0,103,多策略,400,600120,2,1,,20230614093000,20230614140000,20230614093000
6880872434086000846,20230614,7027,0,103,多策略,800,600129,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000847,20230614,7027,0,103,多策略,800,600130,2,1,,20230614093000,20230614140000,20230614093000
6880872434086000848,20230614,7027,0,103,多策略,200,600131,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000849,20230614,7027,0,103,多策略,4200,600141,2,1,,20230614093000,20230614140000,20230614093000
6880872434086000850,20230614,7027,0,103,多策略,500,600143,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000851,20230614,7027,0,103,多策略,7100,600153,2,1,,20230614093000,20230614140000,20230614093000
6880872434086000852,20230614,7027,0,103,多策略,24200,600157,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000853,20230614,7027,0,103,多策略,48300,600159,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000854,20230614,7027,0,103,多策略,18800,600160,2,1,,20230614093000,20230614140000,20230614093000
6880872434086000855,20230614,7027,0,103,多策略,300,600161,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000856,20230614,7027,0,103,多策略,400,600163,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000857,20230614,7027,0,103,多策略,45900,600165,2,1,,20230614093000,20230614140000,20230614093000
6880872434086000858,20230614,7027,0,103,多策略,100700,600166,2,1,,20230614093000,20230614140000,20230614093000
6880872434086000859,20230614,7027,0,103,多策略,400,600169,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000860,20230614,7027,0,103,多策略,4000,600170,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000861,20230614,7027,0,103,多策略,2500,600177,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000862,20230614,7027,0,103,多策略,100,600183,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000863,20230614,7027,0,103,多策略,6300,600197,2,1,,20230614093000,20230614140000,20230614093000
6880872434086000864,20230614,7027,0,103,多策略,6000,600199,2,1,,20230614093000,20230614140000,20230614093000
6880872434086000865,20230614,7027,0,103,多策略,29800,600200,2,1,,20230614093000,20230614140000,20230614093000
6880872434086000866,20230614,7027,0,103,多策略,18000,600208,2,1,,20230614093000,20230614140000,20230614093000
6880872434086000867,20230614,7027,0,103,多策略,11700,600211,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000868,20230614,7027,0,103,多策略,1100,600212,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000869,20230614,7027,0,103,多策略,107900,600219,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000870,20230614,7027,0,103,多策略,8400,600222,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000871,20230614,7027,0,103,多策略,500,600227,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000872,20230614,7027,0,103,多策略,37700,600229,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000873,20230614,7027,0,103,多策略,33700,600231,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000874,20230614,7027,0,103,多策略,77400,600239,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000875,20230614,7027,0,103,多策略,2100,600246,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000876,20230614,7027,0,103,多策略,200,600271,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000877,20230614,7027,0,103,多策略,4600,600276,2,1,,20230614093000,20230614140000,20230614093000
6880872434086000878,20230614,7027,0,103,多策略,31900,600282,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000879,20230614,7027,0,103,多策略,20500,600285,2,1,,20230614093000,20230614140000,20230614093000
6880872434086000880,20230614,7027,0,103,多策略,41200,600307,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000881,20230614,7027,0,103,多策略,1600,600309,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000882,20230614,7027,0,103,多策略,22100,600312,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000883,20230614,7027,0,103,多策略,3500,600315,2,1,,20230614093000,20230614140000,20230614093000
6880872434086000884,20230614,7027,0,103,多策略,300,600318,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000885,20230614,7027,0,103,多策略,66200,600321,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000886,20230614,7027,0,103,多策略,2300,600325,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000887,20230614,7027,0,103,多策略,4000,600329,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000888,20230614,7027,0,103,多策略,14900,600333,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000889,20230614,7027,0,103,多策略,4200,600340,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000890,20230614,7027,0,103,多策略,10800,600348,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000891,20230614,7027,0,103,多策略,28700,600351,2,1,,20230614093000,20230614140000,20230614093000
6880872434086000892,20230614,7027,0,103,多策略,100,600352,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000893,20230614,7027,0,103,多策略,32800,600353,2,1,,20230614093000,20230614140000,20230614093000
6880872434086000894,20230614,7027,0,103,多策略,69900,600355,2,1,,20230614093000,20230614140000,20230614093000
6880872434086000895,20230614,7027,0,103,多策略,200,600360,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000896,20230614,7027,0,103,多策略,22500,600362,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000897,20230614,7027,0,103,多策略,119400,600368,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000898,20230614,7027,0,103,多策略,74200,600369,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000899,20230614,7027,0,103,多策略,200,600372,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000900,20230614,7027,0,103,多策略,200,600373,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000901,20230614,7027,0,103,多策略,19600,600376,2,1,,20230614093000,20230614140000,20230614093000
6880872434086000902,20230614,7027,0,103,多策略,100,600378,2,1,,20230614093000,20230614140000,20230614093000
6880872434086000903,20230614,7027,0,103,多策略,3600,600383,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000904,20230614,7027,0,103,多策略,11200,600389,2,1,,20230614093000,20230614140000,20230614093000
6880872434086000905,20230614,7027,0,103,多策略,1700,600391,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000906,20230614,7027,0,103,多策略,95300,600397,2,1,,20230614093000,20230614140000,20230614093000
6880872434086000907,20230614,7027,0,103,多策略,8400,600399,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000908,20230614,7027,0,103,多策略,200,600409,2,1,,20230614093000,20230614140000,20230614093000
6880872434086000909,20230614,7027,0,103,多策略,28800,600410,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000910,20230614,7027,0,103,多策略,11800,600415,2,1,,20230614093000,20230614140000,20230614093000
6880872434086000911,20230614,7027,0,103,多策略,19100,600416,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000912,20230614,7027,0,103,多策略,25200,600418,2,1,,20230614093000,20230614140000,20230614093000
6880872434086000913,20230614,7027,0,103,多策略,500,600419,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000914,20230614,7027,0,103,多策略,5600,600426,2,1,,20230614093000,20230614140000,20230614093000
6880872434086000915,20230614,7027,0,103,多策略,3700,600428,2,1,,20230614093000,20230614140000,20230614093000
6880872434086000916,20230614,7027,0,103,多策略,88800,600433,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000917,20230614,7027,0,103,多策略,7500,600435,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000918,20230614,7027,0,103,多策略,4500,600448,2,1,,20230614093000,20230614140000,20230614093000
6880872434086000919,20230614,7027,0,103,多策略,800,600455,2,1,,20230614093000,20230614140000,20230614093000
6880872434086000920,20230614,7027,0,103,多策略,4300,600456,2,1,,20230614093000,20230614140000,20230614093000
6880872434086000921,20230614,7027,0,103,多策略,56400,600467,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000922,20230614,7027,0,103,多策略,6700,600476,2,1,,20230614093000,20230614140000,20230614093000
6880872434086000923,20230614,7027,0,103,多策略,44600,600480,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000924,20230614,7027,0,103,多策略,1600,600481,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000925,20230614,7027,0,103,多策略,12500,600483,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000926,20230614,7027,0,103,多策略,1000,600486,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000927,20230614,7027,0,103,多策略,13300,600488,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000928,20230614,7027,0,103,多策略,200,600489,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000929,20230614,7027,0,103,多策略,100,600498,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000930,20230614,7027,0,103,多策略,2400,600500,2,1,,20230614093000,20230614140000,20230614093000
6880872434086000931,20230614,7027,0,103,多策略,67900,600502,2,1,,20230614093000,20230614140000,20230614093000
6880872434086000932,20230614,7027,0,103,多策略,1700,600511,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000933,20230614,7027,0,103,多策略,30100,600512,2,1,,20230614093000,20230614140000,20230614093000
6880872434086000934,20230614,7027,0,103,多策略,100,600516,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000935,20230614,7027,0,103,多策略,200,600517,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000936,20230614,7027,0,103,多策略,400,600519,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000937,20230614,7027,0,103,多策略,35600,600526,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000938,20230614,7027,0,103,多策略,200,600528,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000939,20230614,7027,0,103,多策略,26400,600530,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000940,20230614,7027,0,103,多策略,21000,600535,2,1,,20230614093000,20230614140000,20230614093000
6880872434086000941,20230614,7027,0,103,多策略,5600,600536,2,1,,20230614093000,20230614140000,20230614093000
6880872434086000942,20230614,7027,0,103,多策略,1100,600537,2,1,,20230614093000,20230614140000,20230614093000
6880872434086000943,20230614,7027,0,103,多策略,600,600547,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000944,20230614,7027,0,103,多策略,18500,600552,2,1,,20230614093000,20230614140000,20230614093000
6880872434086000945,20230614,7027,0,103,多策略,35000,600556,2,1,,20230614093000,20230614140000,20230614093000
6880872434086000946,20230614,7027,0,103,多策略,8900,600557,2,1,,20230614093000,20230614140000,20230614093000
6880872434086000947,20230614,7027,0,103,多策略,7000,600559,2,1,,20230614093000,20230614140000,20230614093000
6880872434086000948,20230614,7027,0,103,多策略,152500,600565,2,1,,20230614093000,20230614140000,20230614093000
6880872434086000949,20230614,7027,0,103,多策略,100,600566,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000950,20230614,7027,0,103,多策略,51100,600569,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000951,20230614,7027,0,103,多策略,6900,600570,2,1,,20230614093000,20230614140000,20230614093000
6880872434086000952,20230614,7027,0,103,多策略,14900,600571,2,1,,20230614093000,20230614140000,20230614093000
6880872434086000953,20230614,7027,0,103,多策略,40900,600572,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000954,20230614,7027,0,103,多策略,200,600578,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000955,20230614,7027,0,103,多策略,200,600580,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000956,20230614,7027,0,103,多策略,1800,600581,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000957,20230614,7027,0,103,多策略,14000,600582,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000958,20230614,7027,0,103,多策略,54200,600583,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000959,20230614,7027,0,103,多策略,16300,600588,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000960,20230614,7027,0,103,多策略,24100,600602,2,1,,20230614093000,20230614140000,20230614093000
6880872434086000961,20230614,7027,0,103,多策略,8900,600603,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000962,20230614,7027,0,103,多策略,1300,600605,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000963,20230614,7027,0,103,多策略,5500,600611,2,1,,20230614093000,20230614140000,20230614093000
6880872434086000964,20230614,7027,0,103,多策略,3500,600613,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000965,20230614,7027,0,103,多策略,15700,600616,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000966,20230614,7027,0,103,多策略,4300,600626,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000967,20230614,7027,0,103,多策略,100,600628,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000968,20230614,7027,0,103,多策略,38100,600633,2,2,,20230614093000,20230614140000,20230614093000
6880872434086000969,20230614,7027,0,103,多策略,7800,600637,2,1,,20230614093000,20230614140000,20230614093000
6880872434086000970,20230614,7027,0,103,多策略,26500,600640,2,1,,20230614093000,20230614140000,20230614093000
